sales_order_id,item_no,material_id,order_quantity,sales_unit_price,shipped_quantity,unshipped_quantity,item_amount,unit
SO-20250744-003,2,MAT-10036,89,246.88,0,89,21972.32,箱
SO-20250744-003,3,MAT-10028,96,111.46,0,96,10700.16,件
SO-20250745-001,1,MAT-10008,33,159.46,0,33,5262.18,套
SO-20250745-001,2,MAT-10045,34,237.25,0,34,8066.5,件
SO-20250745-001,3,MAT-10012,74,177.4,0,74,13127.6,件
SO-20250745-002,1,MAT-10002,198,161.96,0,198,32068.08,件
SO-20250745-002,2,MAT-10002,182,212.28,0,182,38634.96,套
SO-20250745-002,3,MAT-10025,15,196.4,0,15,2946.0,个
SO-20250745-003,1,MAT-10023,129,197.08,0,129,25423.32,件
SO-20250745-003,2,MAT-10049,61,163.3,0,61,9961.3,箱
SO-20250745-003,3,MAT-10049,52,110.61,0,52,5751.72,个
SO-20250746-001,1,MAT-10014,119,80.98,0,119,9636.62,套
SO-20250746-001,2,MAT-10021,65,182.38,0,65,11854.7,件
SO-20250746-001,3,MAT-10020,41,161.38,0,41,6616.58,件
SO-20250746-002,1,MAT-10025,72,68.79,0,72,4952.88,个
SO-20250746-002,2,MAT-10037,163,85.32,0,163,13907.16,件
SO-20250746-002,3,MAT-10031,155,225.27,0,155,34916.85,个
SO-20250746-003,1,MAT-10017,174,152.86,0,174,26597.64,套
SO-20250746-003,2,MAT-10008,37,112.79,0,37,4173.23,套
SO-20250746-003,3,MAT-10043,21,226.72,0,21,4761.12,个
SO-20250747-001,1,MAT-10042,38,230.29,0,38,8751.02,个
SO-20250747-001,2,MAT-10049,104,132.02,0,104,13730.08,箱
SO-20250747-001,3,MAT-10049,25,46.11,0,25,1152.75,件
SO-20250747-002,1,MAT-10001,192,62.35,0,192,11971.2,个
SO-20250747-002,2,MAT-10042,173,45.21,0,173,7821.33,箱
SO-20250747-002,3,MAT-10027,196,223.29,0,196,43764.84,箱
SO-20250747-003,1,MAT-10005,54,36.85,0,54,1989.9,套
SO-20250747-003,2,MAT-10013,98,32.92,0,98,3226.16,套
SO-20250747-003,3,MAT-10031,174,96.28,0,174,16752.72,个
SO-20250748-001,1,MAT-10025,30,193.19,0,30,5795.7,箱
SO-20250748-001,2,MAT-10025,149,112.52,0,149,16765.48,件
SO-20250748-001,3,MAT-10029,63,155.2,0,63,9777.6,箱
SO-20250748-002,1,MAT-10044,141,126.58,0,141,17847.78,件
SO-20250748-002,2,MAT-10048,94,181.37,0,94,17048.78,件
SO-20250748-002,3,MAT-10048,126,248.01,0,126,31249.26,个
SO-20250748-003,1,MAT-10033,131,148.41,0,131,19441.71,套
SO-20250748-003,2,MAT-10034,145,79.92,0,145,11588.4,箱
SO-20250748-003,3,MAT-10007,149,194.37,0,149,28961.13,套
SO-20250749-001,1,MAT-10050,161,68.12,0,161,10967.32,个
SO-20250749-001,2,MAT-10025,30,41.47,0,30,1244.1,个
SO-20250749-001,3,MAT-10012,161,50.36,0,161,8107.96,箱
SO-20250749-002,1,MAT-10037,67,175.75,0,67,11775.25,箱
SO-20250749-002,2,MAT-10007,128,152.99,0,128,19582.72,套
SO-20250749-002,3,MAT-10045,78,45.43,0,78,3543.54,个
SO-20250749-003,1,MAT-10043,124,55.78,0,124,6916.72,箱
SO-20250749-003,2,MAT-10017,53,125.6,0,53,6656.8,套
SO-20250749-003,3,MAT-10031,146,187.59,0,146,27388.14,个
SO-20250750-001,1,MAT-10025,174,152.5,0,174,26535.0,套
SO-20250750-001,2,MAT-10044,97,60.07,0,97,5826.79,个
SO-20250750-001,3,MAT-10042,51,233.78,0,51,11922.78,个
SO-20250750-002,1,MAT-10025,36,73.97,0,36,2662.92,套
SO-20250750-002,2,MAT-10006,126,82.8,0,126,10432.8,件
SO-20250750-002,3,MAT-10048,30,135.79,0,30,4073.7,箱
SO-20250750-003,1,MAT-10039,138,113.36,0,138,15643.68,箱
SO-20250750-003,2,MAT-10047,55,70.88,0,55,3898.4,件
SO-20250750-003,3,MAT-10045,98,227.49,0,98,22294.02,套
SO-20250751-001,1,MAT-10020,64,81.65,0,64,5225.6,套
SO-20250751-001,2,MAT-10011,200,225.78,0,200,45156.0,箱
SO-20250751-001,3,MAT-10008,34,207.24,0,34,7046.16,件
SO-20250751-002,1,MAT-10037,145,225.32,0,145,32671.4,箱
SO-20250751-002,2,MAT-10014,139,180.56,0,139,25097.84,件
SO-20250751-002,3,MAT-10043,120,87.11,0,120,10453.2,套
SO-20250751-003,1,MAT-10022,122,46.06,0,122,5619.32,箱
SO-20250751-003,2,MAT-10044,198,151.14,0,198,29925.72,件
SO-20250751-003,3,MAT-10029,141,140.07,0,141,19749.87,套
SO-20250752-001,1,MAT-10033,136,65.64,0,136,8927.04,个
SO-20250752-001,2,MAT-10029,184,161.42,0,184,29701.28,个
SO-20250752-001,3,MAT-10034,44,187.51,0,44,8250.44,件
SO-20250752-002,1,MAT-10008,13,126.37,0,13,1642.81,套
SO-20250752-002,2,MAT-10026,199,37.45,0,199,7452.55,个
SO-20250752-002,3,MAT-10019,85,131.33,0,85,11163.05,套
SO-20250752-003,1,MAT-10015,113,33.15,0,113,3745.95,套
SO-20250752-003,2,MAT-10026,131,101.33,0,131,13274.23,箱
SO-20250752-003,3,MAT-10016,98,176.71,0,98,17317.58,个
SO-20250753-001,1,MAT-10011,186,79.87,0,186,14855.82,件
SO-20250753-001,2,MAT-10006,36,72.87,0,36,2623.32,件
SO-20250753-001,3,MAT-10011,177,142.71,0,177,25259.67,个
SO-20250753-002,1,MAT-10047,176,49.2,0,176,8659.2,套
SO-20250753-002,2,MAT-10010,54,30.46,0,54,1644.84,个
SO-20250753-002,3,MAT-10050,116,54.36,0,116,6305.76,箱
SO-20250753-003,1,MAT-10046,131,206.43,0,131,27042.33,套
SO-20250753-003,2,MAT-10015,93,208.86,0,93,19423.98,个
SO-20250753-003,3,MAT-10045,53,154.08,0,53,8166.24,个
SO-20250754-001,1,MAT-10026,103,179.35,0,103,18473.05,套
SO-20250754-001,2,MAT-10048,93,137.6,0,93,12796.8,个
SO-20250754-001,3,MAT-10049,12,138.79,0,12,1665.48,套
SO-20250754-002,1,MAT-10026,91,122.97,0,91,11190.27,个
SO-20250754-002,2,MAT-10025,135,156.47,0,135,21123.45,箱
SO-20250754-002,3,MAT-10044,165,37.32,0,165,6157.8,套
SO-20250754-003,1,MAT-10041,43,134.29,0,43,5774.47,箱
SO-20250754-003,2,MAT-10009,99,159.3,0,99,15770.7,套
SO-20250754-003,3,MAT-10032,140,85.46,0,140,11964.4,个
SO-20250755-001,1,MAT-10004,74,81.24,0,74,6011.76,件
SO-20250755-001,2,MAT-10020,132,190.67,0,132,25168.44,套
SO-20250755-001,3,MAT-10009,80,206.84,0,80,16547.2,套
SO-20250755-002,1,MAT-10023,188,222.38,0,188,41807.44,箱
SO-20250755-002,2,MAT-10014,124,80.19,0,124,9943.56,个
SO-20250755-002,3,MAT-10046,23,136.01,0,23,3128.23,箱
SO-20250755-003,1,MAT-10015,116,74.81,0,116,8677.96,件
SO-20250755-003,2,MAT-10016,177,221.25,0,177,39161.25,套
SO-20250755-003,3,MAT-10039,79,98.11,0,79,7750.69,件
SO-20250756-001,1,MAT-10040,165,200.81,0,165,33133.65,个
SO-20250756-001,2,MAT-10040,159,81.99,0,159,13036.41,套
SO-20250756-001,3,MAT-10025,59,128.15,0,59,7560.85,箱
SO-20250756-002,1,MAT-10047,66,223.71,0,66,14764.86,套
SO-20250756-002,2,MAT-10001,98,146.25,0,98,14332.5,箱
SO-20250756-002,3,MAT-10013,61,175.14,0,61,10683.54,件
SO-20250756-003,1,MAT-10048,184,45.63,0,184,8395.92,个
SO-20250756-003,2,MAT-10005,67,115.91,0,67,7765.97,个
SO-20250756-003,3,MAT-10013,166,207.18,0,166,34391.88,件
SO-20250757-001,1,MAT-10020,163,83.66,0,163,13636.58,箱
SO-20250757-001,2,MAT-10019,96,242.72,0,96,23301.12,箱
SO-20250757-001,3,MAT-10011,106,131.97,0,106,13988.82,件
SO-20250757-002,1,MAT-10032,31,227.05,0,31,7038.55,个
SO-20250757-002,2,MAT-10025,185,168.4,0,185,31154.0,套
SO-20250757-002,3,MAT-10011,50,108.45,0,50,5422.5,件
SO-20250757-003,1,MAT-10033,92,69.94,0,92,6434.48,件
SO-20250757-003,2,MAT-10038,108,116.57,0,108,12589.56,个
SO-20250757-003,3,MAT-10042,146,234.27,0,146,34203.42,件
SO-20250758-001,1,MAT-10013,154,105.51,0,154,16248.54,个
SO-20250758-001,2,MAT-10032,148,72.11,0,148,10672.28,箱
SO-20250758-001,3,MAT-10036,52,152.96,0,52,7953.92,套
SO-20250758-002,1,MAT-10024,23,160.42,0,23,3689.66,套
SO-20250758-002,2,MAT-10005,200,38.23,0,200,7646.0,件
SO-20250758-002,3,MAT-10047,86,93.39,0,86,8031.54,件
SO-20250758-003,1,MAT-10032,80,38.75,0,80,3100.0,件
SO-20250758-003,2,MAT-10007,63,225.18,0,63,14186.34,箱
SO-20250758-003,3,MAT-10026,28,51.37,0,28,1438.36,个
SO-20250759-001,1,MAT-10017,53,133.3,0,53,7064.9,件
SO-20250759-001,2,MAT-10027,176,83.29,0,176,14659.04,件
SO-20250759-001,3,MAT-10029,188,181.68,0,188,34155.84,套
SO-20250759-002,1,MAT-10035,129,64.58,0,129,8330.82,个
SO-20250759-002,2,MAT-10001,177,87.57,0,177,15499.89,个
SO-20250759-002,3,MAT-10019,63,180.45,0,63,11368.35,件
SO-20250759-003,1,MAT-10019,11,93.78,0,11,1031.58,个
SO-20250759-003,2,MAT-10029,58,96.37,0,58,5589.46,套
SO-20250759-003,3,MAT-10045,39,80.65,0,39,3145.35,个
SO-20250760-001,1,MAT-10003,142,90.59,0,142,12863.78,套
SO-20250760-001,2,MAT-10024,52,239.31,0,52,12444.12,个
SO-20250760-001,3,MAT-10029,112,150.02,0,112,16802.24,箱
SO-20250760-002,1,MAT-10017,16,166.86,0,16,2669.76,套
SO-20250760-002,2,MAT-10021,12,64.17,0,12,770.04,件
SO-20250760-002,3,MAT-10046,70,120.68,0,70,8447.6,套
SO-20250760-003,1,MAT-10020,120,190.77,0,120,22892.4,套
SO-20250760-003,2,MAT-10042,132,123.97,0,132,16364.04,件
SO-20250760-003,3,MAT-10039,197,238.06,0,197,46897.82,件
SO-20250761-001,1,MAT-10007,184,191.09,0,184,35160.56,件
SO-20250761-001,2,MAT-10046,147,221.98,0,147,32631.06,套
SO-20250761-001,3,MAT-10009,41,113.2,0,41,4641.2,套
SO-20250761-002,1,MAT-10037,138,222.08,0,138,30647.04,套
SO-20250761-002,2,MAT-10024,117,133.98,0,117,15675.66,个
SO-20250761-002,3,MAT-10022,71,143.96,0,71,10221.16,箱
SO-20250761-003,1,MAT-10002,40,55.21,0,40,2208.4,件
SO-20250761-003,2,MAT-10012,189,115.86,0,189,21897.54,件
SO-20250761-003,3,MAT-10028,176,134.32,0,176,23640.32,件
SO-20250762-001,1,MAT-10050,11,75.92,0,11,835.12,套
SO-20250762-001,2,MAT-10045,122,196.42,0,122,23963.24,套
SO-20250762-001,3,MAT-10032,66,125.86,0,66,8306.76,套
SO-20250762-002,1,MAT-10009,188,122.57,0,188,23043.16,件
SO-20250762-002,2,MAT-10007,38,66.83,0,38,2539.54,个
SO-20250762-002,3,MAT-10014,199,57.02,0,199,11346.98,件
SO-20250762-003,1,MAT-10009,171,122.53,0,171,20952.63,套
SO-20250762-003,2,MAT-10023,87,229.86,0,87,19997.82,个
SO-20250762-003,3,MAT-10003,177,232.0,0,177,41064.0,箱
SO-20250763-001,1,MAT-10021,90,195.67,0,90,17610.3,套
SO-20250763-001,2,MAT-10030,61,87.0,0,61,5307.0,套
SO-20250763-001,3,MAT-10041,191,146.77,0,191,28033.07,套
SO-20250763-002,1,MAT-10039,115,212.86,0,115,24478.9,套
SO-20250763-002,2,MAT-10026,191,184.7,0,191,35277.7,个
SO-20250763-002,3,MAT-10043,70,246.61,0,70,17262.7,箱
SO-20250763-003,1,MAT-10037,111,236.56,0,111,26258.16,件
SO-20250763-003,2,MAT-10032,108,87.2,0,108,9417.6,箱
SO-20250763-003,3,MAT-10019,147,123.31,0,147,18126.57,箱
SO-20250764-001,1,MAT-10009,150,39.23,0,150,5884.5,个
SO-20250764-001,2,MAT-10004,63,166.27,0,63,10475.01,套
SO-20250764-001,3,MAT-10031,112,127.97,0,112,14332.64,套
SO-20250764-002,1,MAT-10028,199,132.24,0,199,26315.76,箱
SO-20250764-002,2,MAT-10028,106,247.09,0,106,26191.54,套
SO-20250764-002,3,MAT-10050,135,138.97,0,135,18760.95,箱
SO-20250764-003,1,MAT-10019,19,94.36,0,19,1792.84,个
SO-20250764-003,2,MAT-10022,122,30.84,0,122,3762.48,箱
SO-20250764-003,3,MAT-10015,190,246.25,0,190,46787.5,箱
SO-20250765-001,1,MAT-10016,147,136.3,0,147,20036.1,件
SO-20250765-001,2,MAT-10029,72,193.6,0,72,13939.2,件
SO-20250765-001,3,MAT-10005,113,152.25,0,113,17204.25,件
SO-20250765-002,1,MAT-10010,187,50.21,0,187,9389.27,套
SO-20250765-002,2,MAT-10050,65,176.17,0,65,11451.05,箱
SO-20250765-002,3,MAT-10045,122,90.71,0,122,11066.62,套
SO-20250765-003,1,MAT-10035,89,157.17,0,89,13988.13,件
SO-20250765-003,2,MAT-10045,81,62.57,0,81,5068.17,套
SO-20250765-003,3,MAT-10007,20,113.56,0,20,2271.2,个
SO-20250766-001,1,MAT-10005,127,217.38,0,127,27607.26,箱
SO-20250766-001,2,MAT-10042,131,49.54,0,131,6489.74,件
SO-20250766-001,3,MAT-10033,18,52.01,0,18,936.18,件
SO-20250766-002,1,MAT-10025,181,39.9,0,181,7221.9,套
SO-20250766-002,2,MAT-10011,199,131.67,0,199,26202.33,套
SO-20250766-002,3,MAT-10047,37,231.14,0,37,8552.18,个
SO-20250766-003,1,MAT-10041,196,155.91,0,196,30558.36,套
SO-20250766-003,2,MAT-10039,85,137.32,0,85,11672.2,箱
SO-20250766-003,3,MAT-10026,87,227.67,0,87,19807.29,套
SO-20250767-001,1,MAT-10028,83,181.81,0,83,15090.23,件
SO-20250767-001,2,MAT-10050,54,105.93,0,54,5720.22,个
SO-20250767-001,3,MAT-10001,161,200.41,0,161,32266.01,个
SO-20250767-002,1,MAT-10048,156,187.02,0,156,29175.12,套
SO-20250767-002,2,MAT-10020,187,231.73,0,187,43333.51,套
SO-20250767-002,3,MAT-10040,23,197.79,0,23,4549.17,件
SO-20250767-003,1,MAT-10044,55,78.29,0,55,4305.95,件
SO-20250767-003,2,MAT-10035,24,170.85,0,24,4100.4,个
SO-20250767-003,3,MAT-10035,190,118.9,0,190,22591.0,箱
SO-20250768-001,1,MAT-10003,10,100.92,0,10,1009.2,套
SO-20250768-001,2,MAT-10029,138,68.0,0,138,9384.0,件
SO-20250768-001,3,MAT-10046,123,214.93,0,123,26436.39,套
SO-20250768-002,1,MAT-10022,21,241.03,0,21,5061.63,件
SO-20250768-002,2,MAT-10036,163,129.66,0,163,21134.58,箱
SO-20250768-002,3,MAT-10014,114,168.33,0,114,19189.62,个
SO-20250768-003,1,MAT-10040,40,120.86,0,40,4834.4,套
SO-20250768-003,2,MAT-10027,177,103.67,0,177,18349.59,个
SO-20250768-003,3,MAT-10038,106,47.85,0,106,5072.1,箱
SO-20250769-001,1,MAT-10019,179,60.69,0,179,10863.51,个
SO-20250769-001,2,MAT-10039,86,111.8,0,86,9614.8,个
SO-20250769-001,3,MAT-10011,160,172.66,0,160,27625.6,箱
SO-20250769-002,1,MAT-10010,60,195.74,0,60,11744.4,箱
SO-20250769-002,2,MAT-10017,10,191.54,0,10,1915.4,件
SO-20250769-002,3,MAT-10025,68,77.55,0,68,5273.4,箱
SO-20250769-003,1,MAT-10010,113,186.51,0,113,21075.63,个
SO-20250769-003,2,MAT-10004,35,164.75,0,35,5766.25,箱
SO-20250769-003,3,MAT-10039,100,38.89,0,100,3889.0,件
SO-20250770-001,1,MAT-10042,152,170.13,0,152,25859.76,件
SO-20250770-001,2,MAT-10023,96,249.86,0,96,23986.56,套
SO-20250770-001,3,MAT-10032,159,172.19,0,159,27378.21,件
SO-20250770-002,1,MAT-10018,47,148.05,0,47,6958.35,箱
SO-20250770-002,2,MAT-10003,139,102.79,0,139,14287.81,箱
SO-20250770-002,3,MAT-10016,25,43.37,0,25,1084.25,件
SO-20250770-003,1,MAT-10023,15,40.26,0,15,603.9,箱
SO-20250770-003,2,MAT-10002,180,40.05,0,180,7209.0,套
SO-20250770-003,3,MAT-10002,180,173.28,0,180,31190.4,箱
SO-20250771-001,1,MAT-10007,89,107.26,0,89,9546.14,箱
SO-20250771-001,2,MAT-10046,116,153.88,0,116,17850.08,个
SO-20250771-001,3,MAT-10028,87,59.71,0,87,5194.77,个
SO-20250771-002,1,MAT-10020,56,93.98,0,56,5262.88,箱
SO-20250771-002,2,MAT-10010,165,73.79,0,165,12175.35,箱
SO-20250771-002,3,MAT-10016,125,231.64,0,125,28955.0,件
SO-20250771-003,1,MAT-10017,115,162.74,0,115,18715.1,箱
SO-20250771-003,2,MAT-10034,44,37.31,0,44,1641.64,箱
SO-20250771-003,3,MAT-10028,157,95.33,0,157,14966.81,个
SO-20250772-001,1,MAT-10038,184,45.78,0,184,8423.52,个
SO-20250772-001,2,MAT-10014,129,154.91,0,129,19983.39,件
SO-20250772-001,3,MAT-10039,25,184.14,0,25,4603.5,套
SO-20250772-002,1,MAT-10033,93,210.59,0,93,19584.87,个
SO-20250772-002,2,MAT-10023,71,208.72,0,71,14819.12,套
SO-20250772-002,3,MAT-10020,25,116.87,0,25,2921.75,个
SO-20250772-003,1,MAT-10012,14,205.01,0,14,2870.14,件
SO-20250772-003,2,MAT-10042,92,176.19,0,92,16209.48,件
SO-20250772-003,3,MAT-10022,90,112.07,0,90,10086.3,箱
SO-20250773-001,1,MAT-10020,48,70.1,0,48,3364.8,件
SO-20250773-001,2,MAT-10033,85,108.74,0,85,9242.9,个
SO-20250773-001,3,MAT-10032,28,199.98,0,28,5599.44,套
SO-20250773-002,1,MAT-10002,99,190.89,0,99,18898.11,箱
SO-20250773-002,2,MAT-10038,39,211.3,0,39,8240.7,个
SO-20250773-002,3,MAT-10018,110,243.18,0,110,26749.8,箱
SO-20250773-003,1,MAT-10003,120,167.37,0,120,20084.4,个
SO-20250773-003,2,MAT-10049,195,32.02,0,195,6243.9,套
SO-20250773-003,3,MAT-10048,141,95.0,0,141,13395.0,套
SO-20250774-001,1,MAT-10014,179,128.59,0,179,23017.61,个
SO-20250774-001,2,MAT-10045,92,131.6,0,92,12107.2,件
SO-20250774-001,3,MAT-10023,117,94.74,0,117,11084.58,套
SO-20250774-002,1,MAT-10021,44,136.41,0,44,6002.04,件
SO-20250774-002,2,MAT-10014,97,236.06,0,97,22897.82,个
SO-20250774-002,3,MAT-10005,173,188.34,0,173,32582.82,件
SO-20250774-003,1,MAT-10033,82,83.04,0,82,6809.28,个
SO-20250774-003,2,MAT-10028,82,51.73,0,82,4241.86,套
SO-20250774-003,3,MAT-10002,182,180.68,0,182,32883.76,套
SO-20250775-001,1,MAT-10027,163,152.97,0,163,24934.11,件
SO-20250775-001,2,MAT-10001,128,231.4,0,128,29619.2,个
SO-20250775-001,3,MAT-10004,167,211.41,0,167,35305.47,套
SO-20250775-002,1,MAT-10045,145,89.73,0,145,13010.85,个
SO-20250775-002,2,MAT-10017,70,80.61,0,70,5642.7,件
SO-20250775-002,3,MAT-10005,136,125.92,0,136,17125.12,套
SO-20250775-003,1,MAT-10047,191,181.53,0,191,34672.23,个
SO-20250775-003,2,MAT-10037,197,69.42,0,197,13675.74,个
SO-20250775-003,3,MAT-10037,188,230.96,0,188,43420.48,套
SO-20250776-001,1,MAT-10018,48,188.25,0,48,9036.0,套
SO-20250776-001,2,MAT-10006,187,104.36,0,187,19515.32,套
SO-20250776-001,3,MAT-10015,95,184.24,0,95,17502.8,件
SO-20250776-002,1,MAT-10027,173,235.46,0,173,40734.58,个
SO-20250776-002,2,MAT-10030,190,73.71,0,190,14004.9,件
SO-20250776-002,3,MAT-10012,184,187.59,0,184,34516.56,个
SO-20250776-003,1,MAT-10042,159,204.07,0,159,32447.13,件
SO-20250776-003,2,MAT-10028,73,175.16,0,73,12786.68,箱
SO-20250776-003,3,MAT-10018,104,41.61,0,104,4327.44,套
SO-20250777-001,1,MAT-10002,182,141.66,0,182,25782.12,件
SO-20250777-001,2,MAT-10005,112,74.66,0,112,8361.92,件
SO-20250777-001,3,MAT-10035,173,182.11,0,173,31505.03,个
SO-20250777-002,1,MAT-10022,157,44.43,0,157,6975.51,个
SO-20250777-002,2,MAT-10021,62,228.8,0,62,14185.6,件
SO-20250777-002,3,MAT-10020,90,179.38,0,90,16144.2,个
SO-20250777-003,1,MAT-10041,185,204.11,0,185,37760.35,件
SO-20250777-003,2,MAT-10032,16,169.13,0,16,2706.08,套
SO-20250777-003,3,MAT-10024,69,72.48,0,69,5001.12,个
SO-20250778-001,1,MAT-10006,115,206.98,0,115,23802.7,个
SO-20250778-001,2,MAT-10045,57,197.42,0,57,11252.94,个
SO-20250778-001,3,MAT-10012,131,182.26,0,131,23876.06,件
SO-20250778-002,1,MAT-10019,174,234.95,0,174,40881.3,个
SO-20250778-002,2,MAT-10030,186,137.55,0,186,25584.3,件
SO-20250778-002,3,MAT-10044,200,219.77,0,200,43954.0,套
SO-20250778-003,1,MAT-10008,47,155.53,0,47,7309.91,套
SO-20250778-003,2,MAT-10012,175,90.65,0,175,15863.75,件
SO-20250778-003,3,MAT-10001,170,63.58,0,170,10808.6,套
SO-20250779-001,1,MAT-10008,173,227.51,0,173,39359.23,个
SO-20250779-001,2,MAT-10004,183,178.77,0,183,32714.91,个
SO-20250779-001,3,MAT-10018,70,127.31,0,70,8911.7,件
SO-20250779-002,1,MAT-10023,182,178.2,0,182,32432.4,套
SO-20250779-002,2,MAT-10047,24,135.71,0,24,3257.04,箱
SO-20250779-002,3,MAT-10003,176,151.97,0,176,26746.72,个
SO-20250779-003,1,MAT-10040,111,43.89,0,111,4871.79,箱
SO-20250779-003,2,MAT-10008,153,182.43,0,153,27911.79,个
SO-20250779-003,3,MAT-10011,97,65.93,0,97,6395.21,套
SO-20250780-001,1,MAT-10004,15,133.93,0,15,2008.95,箱
SO-20250780-001,2,MAT-10012,90,200.51,0,90,18045.9,箱
SO-20250780-001,3,MAT-10046,199,103.15,0,199,20526.85,个
SO-20250780-002,1,MAT-10048,96,197.02,0,96,18913.92,件
SO-20250780-002,2,MAT-10013,55,133.9,0,55,7364.5,套
SO-20250780-002,3,MAT-10005,174,75.13,0,174,13072.62,套
SO-20250780-003,1,MAT-10021,153,245.38,0,153,37543.14,箱
SO-20250780-003,2,MAT-10043,169,85.91,0,169,14518.79,个
SO-20250780-003,3,MAT-10002,33,235.37,0,33,7767.21,套
SO-20250781-001,1,MAT-10007,25,211.32,0,25,5283.0,套
SO-20250781-001,2,MAT-10008,102,181.34,0,102,18496.68,件
SO-20250781-001,3,MAT-10046,62,82.21,0,62,5097.02,件
SO-20250781-002,1,MAT-10049,177,211.81,0,177,37490.37,箱
SO-20250781-002,2,MAT-10050,170,119.2,0,170,20264.0,件
SO-20250781-002,3,MAT-10010,37,38.41,0,37,1421.17,箱
SO-20250781-003,1,MAT-10041,118,230.46,0,118,27194.28,件
SO-20250781-003,2,MAT-10023,64,246.12,0,64,15751.68,个
SO-20250781-003,3,MAT-10042,101,99.03,0,101,10002.03,箱
SO-20250782-001,1,MAT-10025,174,159.36,0,174,27728.64,套
SO-20250782-001,2,MAT-10007,54,144.46,0,54,7800.84,套
SO-20250782-001,3,MAT-10043,72,70.09,0,72,5046.48,套
SO-20250782-002,1,MAT-10021,111,220.31,0,111,24454.41,套
SO-20250782-002,2,MAT-10031,43,210.67,0,43,9058.81,个
SO-20250782-002,3,MAT-10015,22,142.66,0,22,3138.52,套
SO-20250782-003,1,MAT-10048,124,187.3,0,124,23225.2,个
SO-20250782-003,2,MAT-10041,41,128.46,0,41,5266.86,件
SO-20250782-003,3,MAT-10009,22,120.65,0,22,2654.3,箱
SO-20250783-001,1,MAT-10031,33,228.63,0,33,7544.79,箱
SO-20250783-001,2,MAT-10045,189,237.64,0,189,44913.96,箱
SO-20250783-001,3,MAT-10003,195,38.48,0,195,7503.6,件
SO-20250783-002,1,MAT-10001,44,109.86,0,44,4833.84,套
SO-20250783-002,2,MAT-10016,90,99.85,0,90,8986.5,件
SO-20250783-002,3,MAT-10023,14,233.19,0,14,3264.66,箱
SO-20250783-003,1,MAT-10019,124,81.32,0,124,10083.68,箱
SO-20250783-003,2,MAT-10009,50,73.79,0,50,3689.5,件
SO-20250783-003,3,MAT-10032,195,32.73,0,195,6382.35,件
SO-20250784-001,1,MAT-10011,59,77.94,0,59,4598.46,件
SO-20250784-001,2,MAT-10002,167,141.39,0,167,23612.13,箱
SO-20250784-001,3,MAT-10028,109,72.13,0,109,7862.17,箱
SO-20250784-002,1,MAT-10030,167,191.87,0,167,32042.29,件
SO-20250784-002,2,MAT-10018,163,77.85,0,163,12689.55,套
SO-20250784-002,3,MAT-10042,33,53.03,0,33,1749.99,箱
SO-20250784-003,1,MAT-10040,75,126.72,0,75,9504.0,个
SO-20250784-003,2,MAT-10008,25,103.4,0,25,2585.0,套
SO-20250784-003,3,MAT-10046,131,195.63,0,131,25627.53,箱
SO-20250785-001,1,MAT-10049,62,146.61,0,62,9089.82,件
SO-20250785-001,2,MAT-10024,170,132.05,0,170,22448.5,件
SO-20250785-001,3,MAT-10003,157,144.84,0,157,22739.88,箱
SO-20250785-002,1,MAT-10047,119,207.55,0,119,24698.45,箱
SO-20250785-002,2,MAT-10038,185,166.41,0,185,30785.85,个
SO-20250785-002,3,MAT-10046,151,85.06,0,151,12844.06,件
SO-20250785-003,1,MAT-10015,85,230.68,0,85,19607.8,箱
SO-20250785-003,2,MAT-10012,152,192.18,0,152,29211.36,个
SO-20250785-003,3,MAT-10040,74,31.23,0,74,2311.02,个
SO-20250786-001,1,MAT-10029,79,193.38,0,79,15277.02,件
SO-20250786-001,2,MAT-10002,79,113.46,0,79,8963.34,个
SO-20250786-001,3,MAT-10026,53,217.46,0,53,11525.38,个
SO-20250786-002,1,MAT-10017,179,97.17,0,179,17393.43,件
SO-20250786-002,2,MAT-10049,148,75.84,0,148,11224.32,件
SO-20250786-002,3,MAT-10003,26,154.08,0,26,4006.08,件
SO-20250786-003,1,MAT-10036,31,117.55,0,31,3644.05,箱
SO-20250786-003,2,MAT-10037,61,149.67,0,61,9129.87,件
SO-20250786-003,3,MAT-10021,122,168.47,0,122,20553.34,套
SO-20250787-001,1,MAT-10048,132,107.33,0,132,14167.56,套
SO-20250787-001,2,MAT-10035,33,36.47,0,33,1203.51,件
SO-20250787-001,3,MAT-10035,168,64.36,0,168,10812.48,箱
SO-20250787-002,1,MAT-10015,34,33.63,0,34,1143.42,套
SO-20250787-002,2,MAT-10032,72,241.65,0,72,17398.8,箱
SO-20250787-002,3,MAT-10022,32,49.85,0,32,1595.2,个
SO-20250787-003,1,MAT-10041,72,188.04,0,72,13538.88,个
SO-20250787-003,2,MAT-10026,57,231.39,0,57,13189.23,套
SO-20250787-003,3,MAT-10021,25,62.72,0,25,1568.0,件
SO-20250788-001,1,MAT-10032,58,60.27,0,58,3495.66,个
SO-20250788-001,2,MAT-10007,133,172.32,0,133,22918.56,箱
SO-20250788-001,3,MAT-10027,171,82.06,0,171,14032.26,件
SO-20250788-002,1,MAT-10017,145,159.24,0,145,23089.8,件
SO-20250788-002,2,MAT-10045,152,74.59,0,152,11337.68,套
SO-20250788-002,3,MAT-10013,15,62.51,0,15,937.65,箱
SO-20250788-003,1,MAT-10046,188,248.71,0,188,46757.48,件
